order_id,order_date,region,product,quantity,revenue
ORD001602,2025-08-06 23:59:45.645053,West,Water Bottle 1L,26,10487.1
ORD001603,2025-02-19 23:59:45.645053,East,Soy Sauce 200ml,39,5398.379999999999
ORD001604,2025-02-19 23:59:45.645053,Central,Paneer 200g,12,290.15999999999997
ORD001605,2026-01-08 23:59:45.645053,North,Paneer 200g,5,942.65
ORD001606,2025-02-15 23:59:45.645053,South,Cola 500ml,8,855.52
ORD001607,2025-12-08 23:59:45.645053,South,Namkeen Mix 100g,-2,-179.1
ORD001608,2025-08-25 23:59:45.645053,Central,Paneer 200g,17,7912.65
ORD001609,2025-09-05 23:59:45.645053,,Water Bottle 1L,38,18580.48
ORD001610,2025-02-01 23:59:45.645053,North,Tomato Ketchup 500g,43,4046.2999999999997
ORD001611,,South,Cola 500ml,4,1523.04
ORD001612,2025-06-06 23:59:45.645053,East,Water Bottle 1L,35,12369.0
ORD001613,2025-04-05 23:59:45.645053,South,Paneer 200g,23,10429.810000000001
ORD001614,2025-03-28 23:59:45.645053,Central,Water Bottle 1L,4,1075.08
ORD001615,2025-09-19 23:59:45.645053,North,Yogurt 500g,16,1715.84
ORD001616,2025-09-22 23:59:45.645053,South,Paneer 200g,15,1618.5
ORD001617,2025-09-07 23:59:45.645053,West,Tomato Ketchup 500g,45,2853.9
ORD001618,2025-09-14 23:59:45.645053,West,Chicken Biryani Ready Meal,1,493.85
ORD001619,2025-07-18 23:59:45.645053,North,Dal Tadka Ready Meal,45,16200.0
ORD001620,invalid_date,East,Chicken Biryani Ready Meal,24,5776.799999999999
ORD001621,2025-10-12 23:59:45.645053,South,Potato Chips 50g,15,2810.55
ORD001622,2025-09-17 23:59:45.645053,South,Chili Sauce 250g,33,15739.679999999998
ORD001623,2025-12-16 23:59:45.645053,Central,Paneer 200g,10,1604.5
ORD001624,2025-04-23 23:59:45.645053,West,Chicken Biryani Ready Meal,1,269.26
ORD001625,2025-02-12 23:59:45.645053,Central,Mango Juice 1L,7,675.15
ORD001626,2025-07-31 23:59:45.645053,West,Water Bottle 1L,22,4882.68
ORD001143,,North,Dal Tadka Ready Meal,49,17862.95
ORD001628,2025-12-10 23:59:45.645053,Central,Chili Sauce 250g,23,5011.469999999999
ORD001263,2025-10-07 23:59:45.645053,West,Cola 500ml,44,957.88
ORD001630,2025-02-01 23:59:45.645053,East,Soy Sauce 200ml,47,3237.83
ORD001631,2025-11-07 23:59:45.645053,Central,Paneer Curry Ready Meal,17,6356.299999999999
ORD001632,,North,Chili Sauce 250g,2,658.48
ORD001633,2025-07-01 23:59:45.645053,Central,Chili Sauce 250g,48,7682.88
ORD001634,2025-10-25 23:59:45.645053,Central,Namkeen Mix 100g,47,10326.84
ORD001635,2026-01-14 23:59:45.645053,South,Potato Chips 50g,36,1900.44
ORD001636,,East,Tomato Ketchup 500g,6,2080.56
ORD001637,2025-11-04 23:59:45.645053,Central,Milk 1L,9,3031.2000000000003
ORD001638,2025-05-13 23:59:45.645053,Central,Water Bottle 1L,35,1040.55
ORD001639,2025-04-14 23:59:45.645053,Central,Yogurt 500g,26,9427.6
ORD001640,2025-07-05 23:59:45.645053,East,Biscuits 200g,26,7312.5
ORD001641,2025-03-05 23:59:45.645053,North,Paneer Curry Ready Meal,12,1020.8399999999999
ORD001642,2025-09-08 23:59:45.645053,South,Cola 500ml,24,9636.0
ORD001643,2025-04-05 23:59:45.645053,East,Mango Juice 1L,25,6611.25
ORD001644,2025-02-22 23:59:45.645053,West,Yogurt 500g,32,-7682.56
ORD001645,2025-03-21 23:59:45.645053,South,Cheese Spread 100g,33,12832.050000000001
ORD001646,2025-11-08 23:59:45.645053,Central,Water Bottle 1L,16,3147.84
ORD001647,2025-10-08 23:59:45.645053,East,Water Bottle 1L,26,9762.48
ORD001648,2025-10-31 23:59:45.645053,Central,Dal Tadka Ready Meal,25,898.7500000000001
ORD001649,2025-11-26 23:59:45.645053,South,Chili Sauce 250g,33,9772.289999999999
ORD001650,2026-01-11 23:59:45.645053,West,Cola 500ml,27,7024.59
ORD001651,2025-07-25 23:59:45.645053,East,Paneer Curry Ready Meal,48,18705.12
ORD001652,2025-08-04 23:59:45.645053,East,Milk 1L,3,1002.03
ORD001653,2025-03-02 23:59:45.645053,West,Potato Chips 50g,19,3143.17
ORD001654,2025-08-15 23:59:45.645053,West,Tomato Ketchup 500g,34,15889.56
ORD001655,2025-03-25 23:59:45.645053,South,Cola 500ml,41,11543.960000000001
ORD001656,2025-02-23 23:59:45.645053,Central,Yogurt 500g,26,10897.9
ORD001657,invalid_date,West,Namkeen Mix 100g,20,445.79999999999995
ORD001658,2025-04-18 23:59:45.645053,East,Paneer 200g,7,2261.77
ORD001659,2025-07-06 23:59:45.645053,West,Cheese Spread 100g,44,12488.08
ORD001660,2025-12-11 23:59:45.645053,South,Namkeen Mix 100g,9,447.03000000000003
ORD001661,2025-07-20 23:59:45.645053,West,Paneer Curry Ready Meal,21,3405.15
ORD001662,2025-09-14 23:59:45.645053,Central,Milk 1L,4,533.8
ORD001663,2026-01-06 23:59:45.645053,East,Yogurt 500g,13,5971.42
ORD001664,2025-08-20 23:59:45.645053,Central,Namkeen Mix 100g,2,33.16
ORD001665,2025-02-05 23:59:45.645053,Central,Biscuits 200g,50,5011.5
ORD001666,,East,Water Bottle 1L,41,16835.829999999998
ORD001667,2025-09-05 23:59:45.645053,West,Chicken Biryani Ready Meal,5,2077.6499999999996
ORD001668,2026-01-20 23:59:45.645053,South,Cheese Spread 100g,50,11783.5
ORD001669,2025-12-23 23:59:45.645053,Central,Mango Juice 1L,23,4908.43
ORD001670,2025-02-19 23:59:45.645053,South,Dal Tadka Ready Meal,40,11499.6
ORD001671,2025-10-30 23:59:45.645053,South,Potato Chips 50g,14,5958.68
ORD001672,2025-12-09 23:59:45.645053,West,Water Bottle 1L,-6,-1047.06
ORD001673,2025-02-05 23:59:45.645053,Central,Soy Sauce 200ml,7,1252.58
ORD001674,2025-02-08 23:59:45.645053,Central,Cheese Spread 100g,35,4399.849999999999
ORD001675,2026-01-14 23:59:45.645053,South,Soy Sauce 200ml,48,13178.880000000001
ORD001676,invalid_date,Central,Soy Sauce 200ml,47,12443.72
ORD001677,2025-03-13 23:59:45.645053,Central,Soy Sauce 200ml,23,9583.41
ORD001678,2025-07-21 23:59:45.645053,North,Chicken Biryani Ready Meal,20,-9127.8
ORD001679,2025-07-16 23:59:45.645053,East,Namkeen Mix 100g,33,14236.86
ORD001680,2025-06-24 23:59:45.645053,North,Tomato Ketchup 500g,40,6728.8
ORD001681,2025-07-04 23:59:45.645053,North,Tomato Ketchup 500g,41,17999.82
ORD001682,2025-04-04 23:59:45.645053,North,Water Bottle 1L,9,441.90000000000003
ORD001683,2025-12-03 23:59:45.645053,South,Chicken Biryani Ready Meal,23,8673.76
ORD001684,2025-12-16 23:59:45.645053,South,Water Bottle 1L,28,4336.360000000001
ORD001685,2025-06-11 23:59:45.645053,South,Water Bottle 1L,26,12528.88
ORD001686,2025-07-15 23:59:45.645053,East,Biscuits 200g,14,5660.06
ORD001687,2025-02-15 23:59:45.645053,West,Paneer 200g,1,225.7
ORD001688,2025-04-06 23:59:45.645053,East,Dal Tadka Ready Meal,11,2336.4
ORD001689,2026-01-01 23:59:45.645053,West,Paneer 200g,24,1341.84
ORD001690,2025-07-31 23:59:45.645053,North,Potato Chips 50g,38,10720.56
ORD001691,2025-02-16 23:59:45.645053,South,Paneer 200g,4,47.8
ORD001692,2025-06-24 23:59:45.645053,Central,Chicken Biryani Ready Meal,28,9442.720000000001
ORD001693,2025-03-26 23:59:45.645053,North,Biscuits 200g,13,3160.04
ORD001694,,South,Chicken Biryani Ready Meal,1,483.13
ORD001695,2025-04-02 23:59:45.645053,East,Biscuits 200g,22,4524.08
ORD001696,2025-06-25 23:59:45.645053,North,Milk 1L,1,266.6
ORD001697,2025-05-09 23:59:45.645053,North,Biscuits 200g,38,10179.82
ORD001698,2025-02-20 23:59:45.645053,West,Water Bottle 1L,27,440.64
ORD001699,2026-01-18 23:59:45.645053,Central,Water Bottle 1L,50,19897.0
ORD001700,2025-10-12 23:59:45.645053,West,Mango Juice 1L,20,3844.4
ORD000940,2025-11-16 23:59:45.645053,East,Yogurt 500g,45,18468.9
ORD001702,2025-07-06 23:59:45.645053,West,Paneer 200g,40,2671.2
ORD001703,2025-04-01 23:59:45.645053,Central,Water Bottle 1L,8,684.4
ORD001704,2025-11-16 23:59:45.645053,North,Namkeen Mix 100g,8,696.8
ORD001705,2025-03-21 23:59:45.645053,West,Chicken Biryani Ready Meal,2,266.88
ORD001706,2025-08-20 23:59:45.645053,West,Paneer Curry Ready Meal,36,12500.64
ORD001707,,East,Potato Chips 50g,47,5434.61
ORD001708,2025-08-31 23:59:45.645053,Central,Paneer 200g,16,2941.6
ORD001709,2025-11-05 23:59:45.645053,West,Yogurt 500g,13,4695.08
ORD001710,2025-08-15 23:59:45.645053,West,Yogurt 500g,6,1441.74
ORD001711,invalid_date,East,Cola 500ml,24,-2183.52
ORD001712,2025-10-27 23:59:45.645053,South,Yogurt 500g,43,566.74
ORD001713,2025-07-19 23:59:45.645053,,Tomato Ketchup 500g,17,7583.53
ORD001714,invalid_date,East,Chili Sauce 250g,22,3335.2
ORD001715,2026-01-19 23:59:45.645053,East,Milk 1L,22,6012.82
ORD001716,2026-01-29 23:59:45.645053,South,Milk 1L,42,15492.54
ORD001717,2026-01-16 23:59:45.645053,West,Water Bottle 1L,18,8346.24
ORD001718,2025-04-19 23:59:45.645053,West,Potato Chips 50g,24,6767.76
ORD001719,2025-11-20 23:59:45.645053,North,Chicken Biryani Ready Meal,1,234.22
ORD001720,2025-03-15 23:59:45.645053,Central,Biscuits 200g,2,418.02
ORD001721,2025-09-29 23:59:45.645053,North,Yogurt 500g,14,5907.72
ORD001722,2025-04-05 23:59:45.645053,Central,Paneer Curry Ready Meal,11,4321.13
ORD001723,2025-06-06 23:59:45.645053,North,Yogurt 500g,31,8983.179999999998
ORD001724,2025-05-02 23:59:45.645053,South,Biscuits 200g,44,8852.36
ORD001725,2025-10-19 23:59:45.645053,South,Mango Juice 1L,5,344.90000000000003
ORD001726,2026-01-27 23:59:45.645053,North,Potato Chips 50g,45,3859.6499999999996
ORD001727,2025-08-23 23:59:45.645053,South,Cola 500ml,8,2148.4
ORD001728,2025-05-10 23:59:45.645053,Central,Paneer Curry Ready Meal,16,1924.16
ORD001729,,East,Cheese Spread 100g,50,3662.5
ORD001730,2025-02-02 23:59:45.645053,West,Tomato Ketchup 500g,36,3776.04
ORD001731,2025-02-09 23:59:45.645053,North,Chicken Biryani Ready Meal,32,6160.0
ORD001732,2025-03-06 23:59:45.645053,East,Paneer Curry Ready Meal,29,11741.52
ORD001733,2025-06-14 23:59:45.645053,West,Dal Tadka Ready Meal,29,10707.09
ORD001734,2025-09-20 23:59:45.645053,North,Water Bottle 1L,34,764.32
ORD001735,2025-10-23 23:59:45.645053,East,Tomato Ketchup 500g,-6,-2308.32
ORD001736,2025-04-19 23:59:45.645053,East,Mango Juice 1L,27,2916.81
ORD001737,2025-08-10 23:59:45.645053,North,Water Bottle 1L,41,14341.800000000001
ORD001738,2025-08-03 23:59:45.645053,Central,Dal Tadka Ready Meal,23,8147.98
ORD001739,2025-07-31 23:59:45.645053,Central,Biscuits 200g,27,580.5
ORD001740,2025-07-19 23:59:45.645053,West,Namkeen Mix 100g,38,6426.18
ORD001741,2025-04-07 23:59:45.645053,Central,Paneer 200g,17,5373.36
ORD001742,2026-01-10 23:59:45.645053,South,Paneer 200g,36,3964.32
ORD001743,2025-03-06 23:59:45.645053,East,Potato Chips 50g,2,345.28
ORD001744,2025-10-21 23:59:45.645053,Central,Biscuits 200g,11,3036.44
ORD001745,2025-06-11 23:59:45.645053,East,Soy Sauce 200ml,13,4108.78
ORD001746,2025-10-24 23:59:45.645053,West,Chili Sauce 250g,31,9058.51
ORD001747,,East,Chili Sauce 250g,22,8059.92
ORD001748,2025-10-07 23:59:45.645053,East,Cheese Spread 100g,44,19063.44
ORD001749,2025-06-12 23:59:45.645053,North,Mango Juice 1L,12,2741.3999999999996
ORD001750,2025-07-09 23:59:45.645053,,Potato Chips 50g,49,4594.73
ORD001751,2025-12-06 23:59:45.645053,West,Water Bottle 1L,43,8831.34
ORD001752,2025-07-14 23:59:45.645053,West,Biscuits 200g,7,217.0
ORD001753,2025-09-14 23:59:45.645053,South,Paneer Curry Ready Meal,15,5272.5
ORD001754,2025-07-23 23:59:45.645053,North,Water Bottle 1L,1,485.87
ORD001755,2025-12-05 23:59:45.645053,North,Soy Sauce 200ml,33,16241.28
ORD001756,2025-11-14 23:59:45.645053,North,Cola 500ml,7,2224.1800000000003
ORD001134,2025-07-22 23:59:45.645053,Central,Dal Tadka Ready Meal,35,9748.55
ORD001758,2025-08-09 23:59:45.645053,Central,Tomato Ketchup 500g,44,8343.72
ORD001759,,North,Biscuits 200g,15,6696.9
ORD001760,2025-12-10 23:59:45.645053,Central,Paneer Curry Ready Meal,30,7817.099999999999
ORD000068,2025-04-02 23:59:45.645053,North,Tomato Ketchup 500g,4,1909.12
ORD001762,2025-07-20 23:59:45.645053,South,Soy Sauce 200ml,28,1465.52
ORD001763,2025-10-20 23:59:45.645053,West,Yogurt 500g,6,1920.66
ORD001764,2025-06-05 23:59:45.645053,South,Namkeen Mix 100g,41,15337.279999999999
ORD001765,2025-07-24 23:59:45.645053,East,Mango Juice 1L,40,18180.8
ORD001766,2025-06-11 23:59:45.645053,West,Cheese Spread 100g,19,7236.91
ORD001767,2025-06-12 23:59:45.645053,Central,Mango Juice 1L,4,519.64
ORD001768,2025-09-10 23:59:45.645053,Central,Cola 500ml,16,2693.76
ORD001769,2025-05-18 23:59:45.645053,East,Paneer Curry Ready Meal,43,18250.06
ORD001770,2025-03-08 23:59:45.645053,Central,Paneer Curry Ready Meal,12,4266.6
ORD001771,2025-08-13 23:59:45.645053,East,Chicken Biryani Ready Meal,6,2813.7599999999998
ORD001772,2025-07-31 23:59:45.645053,Central,Potato Chips 50g,4,1112.6
ORD001773,,East,Paneer 200g,50,17941.0
ORD001774,2025-03-08 23:59:45.645053,West,Chili Sauce 250g,42,-3848.88
ORD001775,2025-11-23 23:59:45.645053,North,Namkeen Mix 100g,32,6030.4
ORD001776,2025-06-11 23:59:45.645053,West,Paneer 200g,47,-16825.06
ORD001777,2025-02-23 23:59:45.645053,East,Namkeen Mix 100g,24,4058.88
ORD001778,2025-05-07 23:59:45.645053,Central,Cola 500ml,46,15940.38
ORD001779,2025-03-20 23:59:45.645053,North,Biscuits 200g,47,1382.27
ORD001780,2025-09-10 23:59:45.645053,Central,Cola 500ml,14,5985.28
ORD001781,invalid_date,West,Tomato Ketchup 500g,22,5519.8
ORD001782,2025-09-06 23:59:45.645053,Central,Cola 500ml,46,9632.4
ORD001783,2025-03-19 23:59:45.645053,North,Chili Sauce 250g,2,661.56
ORD001784,2025-09-12 23:59:45.645053,South,Chicken Biryani Ready Meal,42,11235.42
ORD001785,2025-09-21 23:59:45.645053,East,Chicken Biryani Ready Meal,40,13991.199999999999
ORD001786,2025-06-26 23:59:45.645053,,Cheese Spread 100g,44,5212.68
ORD001787,2025-04-08 23:59:45.645053,Central,Chili Sauce 250g,12,3571.92
ORD001788,2025-11-30 23:59:45.645053,Central,Chicken Biryani Ready Meal,46,11448.48
ORD001789,2025-08-26 23:59:45.645053,West,Dal Tadka Ready Meal,19,4190.83
ORD001790,2025-08-14 23:59:45.645053,South,Namkeen Mix 100g,41,9385.72
ORD001791,2025-11-07 23:59:45.645053,South,Yogurt 500g,18,495.90000000000003
ORD001792,2025-08-20 23:59:45.645053,North,Mango Juice 1L,9,2820.6
ORD001793,2025-09-14 23:59:45.645053,West,Namkeen Mix 100g,36,2437.92
ORD001794,invalid_date,Central,Cola 500ml,28,1033.76
ORD001795,2025-02-06 23:59:45.645053,Central,Milk 1L,36,3672.72
ORD001796,2026-01-20 23:59:45.645053,South,Biscuits 200g,4,1141.8
ORD001797,2025-08-26 23:59:45.645053,,Mango Juice 1L,1,344.64
ORD001798,2025-02-19 23:59:45.645053,North,Paneer Curry Ready Meal,42,7274.4
ORD001799,2025-08-28 23:59:45.645053,Central,Mango Juice 1L,13,2855.71
ORD001800,2025-12-31 23:59:45.645053,North,Dal Tadka Ready Meal,5,1091.3
ORD001801,2025-11-15 23:59:45.645053,South,Soy Sauce 200ml,35,4802.35
ORD001802,2025-12-07 23:59:45.645053,Central,Chicken Biryani Ready Meal,10,3728.6000000000004
ORD001803,2025-06-13 23:59:45.645053,West,Yogurt 500g,20,7461.2
ORD001804,2025-10-06 23:59:45.645053,West,Chili Sauce 250g,47,4951.45
ORD001805,2025-04-29 23:59:45.645053,South,Namkeen Mix 100g,7,1247.05
ORD001806,2025-07-16 23:59:45.645053,South,Mango Juice 1L,39,16626.87
ORD001807,2025-02-03 23:59:45.645053,South,Dal Tadka Ready Meal,46,3271.9799999999996
ORD001808,2025-10-22 23:59:45.645053,South,Tomato Ketchup 500g,27,8337.33
ORD001809,2025-07-25 23:59:45.645053,East,Cola 500ml,5,2086.75
ORD001810,2025-07-06 23:59:45.645053,North,Chili Sauce 250g,41,18425.399999999998
ORD001811,2025-03-28 23:59:45.645053,South,Chicken Biryani Ready Meal,49,21493.36
ORD001812,2025-04-17 23:59:45.645053,Central,Water Bottle 1L,21,8847.300000000001
ORD001813,invalid_date,South,Soy Sauce 200ml,7,2419.27
ORD001004,2025-08-11 23:59:45.645053,South,Yogurt 500g,4,1395.28
ORD001815,2026-01-21 23:59:45.645053,Central,Potato Chips 50g,44,1084.16
ORD001816,2025-03-09 23:59:45.645053,North,Potato Chips 50g,4,1408.04
ORD001817,2026-01-16 23:59:45.645053,West,Mango Juice 1L,41,4327.96
ORD001818,2025-06-15 23:59:45.645053,West,Paneer Curry Ready Meal,4,610.8
ORD001685,2025-07-07 23:59:45.645053,South,Potato Chips 50g,8,3872.16
ORD001820,2025-10-20 23:59:45.645053,South,Yogurt 500g,11,2652.54
ORD001821,2026-01-30 23:59:45.645053,South,Milk 1L,35,16929.5
ORD001822,2025-03-10 23:59:45.645053,South,Namkeen Mix 100g,3,920.04
ORD001823,2025-11-22 23:59:45.645053,South,Chicken Biryani Ready Meal,45,5472.0
ORD001824,2025-06-23 23:59:45.645053,West,Tomato Ketchup 500g,35,1271.55
ORD001825,2025-06-21 23:59:45.645053,East,Cola 500ml,24,2973.6000000000004
ORD001826,2026-01-26 23:59:45.645053,Central,Chicken Biryani Ready Meal,28,2014.32
ORD001827,invalid_date,East,Namkeen Mix 100g,48,9226.08
ORD001828,2025-03-29 23:59:45.645053,North,Chili Sauce 250g,23,9898.74
ORD001829,2025-09-24 23:59:45.645053,West,Chicken Biryani Ready Meal,2,675.74
ORD001830,2025-06-23 23:59:45.645053,South,Water Bottle 1L,37,16570.079999999998
ORD001831,,North,Soy Sauce 200ml,38,18718.8
ORD001832,2026-01-19 23:59:45.645053,South,Tomato Ketchup 500g,37,4837.75
ORD000089,2025-09-30 23:59:45.645053,South,Chicken Biryani Ready Meal,32,5736.32
ORD001834,2025-06-19 23:59:45.645053,East,Tomato Ketchup 500g,37,12659.92
ORD001835,2025-06-19 23:59:45.645053,West,Tomato Ketchup 500g,2,969.36
ORD001836,2025-02-10 23:59:45.645053,South,Chicken Biryani Ready Meal,25,2400.0
ORD001837,2025-12-31 23:59:45.645053,South,Water Bottle 1L,10,4938.3
ORD001838,2025-09-02 23:59:45.645053,South,Paneer Curry Ready Meal,28,9797.76
ORD001839,2025-05-10 23:59:45.645053,West,Cheese Spread 100g,36,2764.44
ORD001840,2025-06-08 23:59:45.645053,East,Milk 1L,37,5288.41
ORD001841,2025-12-11 23:59:45.645053,Central,Namkeen Mix 100g,13,5563.349999999999
ORD001842,2025-12-09 23:59:45.645053,Central,Soy Sauce 200ml,17,4405.21
ORD001843,2025-07-07 23:59:45.645053,North,Cheese Spread 100g,16,5829.92
ORD001844,2025-06-02 23:59:45.645053,West,Water Bottle 1L,44,17475.04
ORD001845,2025-08-01 23:59:45.645053,Central,Mango Juice 1L,33,11259.929999999998
ORD001846,2025-08-29 23:59:45.645053,Central,Soy Sauce 200ml,31,1286.81
ORD001847,2025-08-23 23:59:45.645053,West,Chili Sauce 250g,30,5051.4
ORD001848,2025-09-09 23:59:45.645053,West,Chicken Biryani Ready Meal,12,2293.92
ORD001849,2025-07-26 23:59:45.645053,North,Biscuits 200g,47,16607.920000000002
ORD001850,2025-08-02 23:59:45.645053,North,Tomato Ketchup 500g,24,10290.72
ORD001710,2025-09-16 23:59:45.645053,West,Potato Chips 50g,46,15997.419999999998
ORD001852,2025-08-21 23:59:45.645053,East,Namkeen Mix 100g,30,11622.6
ORD001853,invalid_date,West,Potato Chips 50g,47,14993.939999999999
ORD001854,2026-01-06 23:59:45.645053,South,Cheese Spread 100g,32,408.96
ORD001855,2025-02-22 23:59:45.645053,Central,Water Bottle 1L,37,13877.22
ORD001856,2025-03-02 23:59:45.645053,North,Mango Juice 1L,26,8468.199999999999
ORD001857,2025-08-11 23:59:45.645053,West,Paneer Curry Ready Meal,42,18921.84
ORD000767,2025-03-26 23:59:45.645053,North,Paneer Curry Ready Meal,19,1440.77
ORD001859,invalid_date,East,Namkeen Mix 100g,13,4545.58
ORD001860,2026-01-20 23:59:45.645053,North,Chili Sauce 250g,4,186.84
ORD001861,2025-04-27 23:59:45.645053,East,Biscuits 200g,41,12536.16
ORD001862,2025-07-20 23:59:45.645053,South,Cola 500ml,17,5702.65
ORD001863,2025-04-26 23:59:45.645053,South,Chili Sauce 250g,4,530.32
ORD001864,2025-02-24 23:59:45.645053,North,Soy Sauce 200ml,14,2967.16
ORD001865,2025-10-22 23:59:45.645053,West,Water Bottle 1L,9,2180.7000000000003
ORD001866,2026-01-27 23:59:45.645053,West,Cola 500ml,17,5270.68
ORD001867,2025-02-19 23:59:45.645053,East,Namkeen Mix 100g,3,1255.83
ORD001868,2025-11-10 23:59:45.645053,Central,Cola 500ml,46,20037.600000000002
ORD001869,2025-02-02 23:59:45.645053,East,Biscuits 200g,42,17306.100000000002
ORD001870,2025-08-07 23:59:45.645053,West,Paneer 200g,37,9317.34
ORD001871,2025-09-22 23:59:45.645053,Central,Soy Sauce 200ml,18,7262.099999999999
ORD001872,2025-12-09 23:59:45.645053,Central,Yogurt 500g,45,10025.55
ORD001873,2025-11-02 23:59:45.645053,Central,Biscuits 200g,23,8515.75
ORD001874,2025-07-14 23:59:45.645053,Central,Namkeen Mix 100g,46,14509.78
ORD001875,2025-06-06 23:59:45.645053,South,Tomato Ketchup 500g,1,309.54
ORD001876,2025-06-11 23:59:45.645053,East,Yogurt 500g,21,9726.57
ORD001877,2025-10-01 23:59:45.645053,West,Paneer 200g,2,280.3
ORD001878,2025-09-21 23:59:45.645053,Central,Biscuits 200g,41,15840.76
ORD001879,2025-12-01 23:59:45.645053,South,Soy Sauce 200ml,36,10822.32
ORD001880,2025-08-15 23:59:45.645053,West,Soy Sauce 200ml,9,3904.56
ORD001881,2025-07-18 23:59:45.645053,South,Water Bottle 1L,42,12306.84
ORD001882,2025-05-29 23:59:45.645053,East,Chili Sauce 250g,13,5354.57
ORD001883,2025-10-08 23:59:45.645053,South,Namkeen Mix 100g,45,12057.75
ORD001884,2025-12-14 23:59:45.645053,Central,Chili Sauce 250g,19,567.53
ORD001885,2025-05-02 23:59:45.645053,East,Namkeen Mix 100g,46,3211.72
ORD001886,2025-09-20 23:59:45.645053,South,Cola 500ml,38,7495.5
ORD001887,2025-05-17 23:59:45.645053,West,Tomato Ketchup 500g,42,19686.66
ORD001888,,East,Cola 500ml,38,15688.300000000001
ORD001889,2025-12-04 23:59:45.645053,Central,Dal Tadka Ready Meal,42,-18562.74
ORD001890,2025-11-17 23:59:45.645053,Central,Soy Sauce 200ml,19,5251.22
ORD001891,2025-07-29 23:59:45.645053,North,Soy Sauce 200ml,12,1497.84
ORD001892,2025-04-06 23:59:45.645053,South,Soy Sauce 200ml,42,14314.02
ORD001893,2025-03-02 23:59:45.645053,East,Paneer 200g,3,452.15999999999997
ORD001894,2025-08-13 23:59:45.645053,West,Chicken Biryani Ready Meal,46,4340.099999999999
ORD001895,2025-07-09 23:59:45.645053,West,Mango Juice 1L,14,4265.52
ORD001896,2025-06-30 23:59:45.645053,Central,Paneer Curry Ready Meal,49,7907.13
ORD001897,2026-01-03 23:59:45.645053,North,Cola 500ml,17,253.98
ORD001898,2025-02-23 23:59:45.645053,North,Cola 500ml,34,7466.740000000001
ORD001899,2025-09-26 23:59:45.645053,South,Mango Juice 1L,21,1588.65
ORD001900,2026-01-09 23:59:45.645053,Central,Paneer Curry Ready Meal,2,923.54
ORD001901,2025-09-21 23:59:45.645053,Central,Mango Juice 1L,44,10126.16
